dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1692100800,2023-08-15 12:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,29.59,10000.0,9.69,28.32,28.61,30.83,1017,,,29,2.57,280,,,,,,20,801,Clouds,few clouds,02d
1692104400,2023-08-15 13:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.1,10000.0,16.87,30.45,29.03,31.97,1017,,,45,3.58,260,3.58,,,,,20,801,Clouds,few clouds,02d
1692108000,2023-08-15 14:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,29.8,10000.0,17.61,30.47,29.16,31.2,1016,,,48,4.92,310,7.15,,,,,31,802,Clouds,scattered clouds,03d
1692111600,2023-08-15 15:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.35,10000.0,16.01,30.36,29.32,31.75,1017,,,42,4.12,280,,,,,,20,801,Clouds,few clouds,02d
1692115200,2023-08-15 16:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.61,10000.0,16.97,30.99,29.42,31.87,1016,,,44,3.13,290,4.02,,,,,20,801,Clouds,few clouds,02d
1692118800,2023-08-15 17:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,29.36,,19.67,31.01,28.42,30.24,1016,,,56,1.79,320,3.13,,,,,19,801,Clouds,few clouds,02d
1692122400,2023-08-15 18:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,26.95,,15.65,27.37,26.94,27.42,1017,,,50,3.13,20,4.92,,,,,15,801,Clouds,few clouds,02d
1692126000,2023-08-15 19:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,24.95,10000.0,15.85,24.99,23.64,24.95,1018,,,57,1.03,0,,,,,,40,802,Clouds,scattered clouds,03n
1692129600,2023-08-15 20:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,22.0,10000.0,16.94,22.16,21.95,22.97,1018,,,73,1.03,0,,,,,,4,800,Clear,sky is clear,01n
1692133200,2023-08-15 21:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,20.88,10000.0,14.99,20.83,19.95,21.94,1018,,,69,1.79,74,3.13,,,,,20,801,Clouds,few clouds,02n
1692136800,2023-08-15 22:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,20.99,,15.97,21.05,18.42,21.98,1019,,,73,1.21,34,,,,,,10,800,Clear,sky is clear,01n
1692140400,2023-08-15 23:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,20.35,,13.56,20.14,18.42,21.19,1019,,,65,1.34,79,2.24,,,,,21,801,Clouds,few clouds,02n
1692144000,2023-08-16 00:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.91,,16.55,20.07,18.42,20.3,1019,,,81,1.23,41,,,,,,30,802,Clouds,scattered clouds,03n
1692147600,2023-08-16 01:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.41,,16.64,19.6,17.42,19.72,1018,,,84,0.89,109,2.68,,,,,30,802,Clouds,scattered clouds,03n
1692151200,2023-08-16 02:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,18.61,,11.19,18.15,17.86,19.16,1018,,,62,0.45,123,1.34,,,,,9,800,Clear,sky is clear,01n
1692154800,2023-08-16 03:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,17.88,,10.98,17.39,17.3,18.49,1018,,,64,0.73,60,,,,,,1,800,Clear,sky is clear,01n
1692158400,2023-08-16 04:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,17.34,,10.93,16.85,15.42,18.05,1018,,,66,0.45,167,1.34,,,,,1,800,Clear,sky is clear,01n
1692162000,2023-08-16 05:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,17.18,10000.0,12.3,16.86,15.95,18.71,1018,,,73,0.51,0,,,,,,0,800,Clear,sky is clear,01d
1692165600,2023-08-16 06:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,18.75,,12.04,18.38,17.42,20.38,1019,,,65,1.07,46,,,,,,1,800,Clear,sky is clear,01d
1692169200,2023-08-16 07:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,21.75,10000.0,15.59,21.76,19.95,24.41,1019,,,68,3.09,110,,,,,,0,800,Clear,sky is clear,01d
1692172800,2023-08-16 08:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,24.32,10000.0,16.32,24.4,22.95,26.32,1019,,,61,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1692176400,2023-08-16 09:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,26.01,10000.0,15.99,26.01,24.82,27.53,1018,,,54,0.89,322,1.79,,,,,0,800,Clear,sky is clear,01d
1692180000,2023-08-16 10:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,27.84,10000.0,15.5,28.03,26.94,29.75,1018,,,47,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1692183600,2023-08-16 11:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,28.74,10000.0,11.78,27.97,27.42,30.76,1017,,,35,2.06,320,,,,,,0,800,Clear,sky is clear,01d
1692187200,2023-08-16 12:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.11,10000.0,11.14,28.93,29.16,32.19,1017,,,31,1.54,320,,0.16,,,,0,500,Rain,light rain,10d
1692190800,2023-08-16 13:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.83,10000.0,11.76,29.65,29.42,32.93,1016,,,31,2.68,303,4.02,0.14,,,,0,500,Rain,light rain,10d
1692194400,2023-08-16 14:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,31.08,10000.0,11.48,29.82,29.72,32.97,1016,,,30,3.6,290,,,,,,20,801,Clouds,few clouds,02d
1692198000,2023-08-16 15:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,31.46,10000.0,12.3,30.32,30.3,33.54,1016,,,31,2.57,270,,,,,,20,801,Clouds,few clouds,02d
1692201600,2023-08-16 16:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.39,10000.0,18.8,31.64,29.58,32.74,1016,,,50,1.79,220,1.79,,,,,20,801,Clouds,few clouds,02d
1692205200,2023-08-16 17:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.27,10000.0,18.69,31.45,29.58,31.75,1016,,,50,2.06,320,,,,,,0,800,Clear,sky is clear,01d
1692208800,2023-08-16 18:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,28.95,10000.0,16.84,29.36,28.42,28.95,1016,,,48,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1692212400,2023-08-16 19:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,24.94,10000.0,17.91,25.19,23.42,24.95,1017,,,65,1.54,90,,,,,,20,801,Clouds,few clouds,02n
1692216000,2023-08-16 20:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,22.43,10000.0,15.53,22.43,21.95,24.08,1018,,,65,2.57,90,,,,,,40,802,Clouds,scattered clouds,03n
1692219600,2023-08-16 21:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,22.3,10000.0,15.17,22.26,21.95,22.53,1017,,,64,0.51,0,,,,,,20,801,Clouds,few clouds,02n
1692223200,2023-08-16 22:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,21.11,,14.28,20.97,20.42,21.39,1017,,,65,1.4,285,,,,,,95,804,Clouds,overcast clouds,04n
1692226800,2023-08-16 23:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,20.87,,14.52,20.76,18.42,21.94,1017,,,67,0.89,138,1.79,,,,,100,804,Clouds,overcast clouds,04n
1692230400,2023-08-17 00:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,20.13,,14.27,20.0,18.42,20.3,1017,,,69,0.45,138,1.34,,,,,96,804,Clouds,overcast clouds,04n
1692234000,2023-08-17 01:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.57,,11.35,19.12,18.42,20.27,1017,,,59,0.45,138,1.79,,,,,94,804,Clouds,overcast clouds,04n
1692237600,2023-08-17 02:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.33,,11.38,18.89,18.41,20.2,1017,,,60,0.45,138,0.89,,,,,91,804,Clouds,overcast clouds,04n
1692241200,2023-08-17 03:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,18.73,,11.06,18.25,17.86,19.65,1017,,,61,1.34,92,,,,,,80,803,Clouds,broken clouds,04n
1692244800,2023-08-17 04:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,18.11,,10.72,17.6,16.75,19.16,1017,,,62,1.12,67,,,,,,55,803,Clouds,broken clouds,04n
1692248400,2023-08-17 05:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,17.69,,10.8,17.19,16.42,18.54,1017,,,64,0.84,28,,,,,,42,802,Clouds,scattered clouds,03d
1692252000,2023-08-17 06:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,18.07,10000.0,12.95,17.81,16.95,21.63,1017,,,72,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1692255600,2023-08-17 07:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.84,10000.0,13.31,19.6,18.95,21.49,1018,,,66,1.34,220,1.34,,,,,40,802,Clouds,scattered clouds,03d
1692259200,2023-08-17 08:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,22.98,10000.0,16.29,23.06,21.95,24.6,1018,,,66,0.0,0,,,,,,75,803,Clouds,broken clouds,04d
1692262800,2023-08-17 09:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,24.65,10000.0,16.11,24.71,23.42,25.8,1018,,,59,2.06,350,,,,,,75,803,Clouds,broken clouds,04d
1692266400,2023-08-17 10:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,25.91,10000.0,15.6,25.94,24.95,27.43,1018,,,53,1.34,346,2.68,,,,,75,803,Clouds,broken clouds,04d
1692270000,2023-08-17 11:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,27.93,,13.09,27.6,26.42,29.32,1018,,,40,1.34,281,2.68,,,,,80,803,Clouds,broken clouds,04d
1692273600,2023-08-17 12:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,28.79,10000.0,14.24,28.48,26.94,31.27,1018,,,41,3.13,150,4.92,0.25,,,,20,500,Rain,light rain,10d
1692277200,2023-08-17 13:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,27.45,10000.0,13.77,27.39,25.83,31.07,1017,,,43,5.66,170,,,,,,40,802,Clouds,scattered clouds,03d
1692280800,2023-08-17 14:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,28.21,10000.0,17.12,28.79,26.25,30.76,1017,,,51,5.36,100,5.36,,,,,40,802,Clouds,scattered clouds,03d
1692284400,2023-08-17 15:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,27.92,10000.0,16.54,28.36,26.25,31.27,1016,,,50,6.17,170,,,,,,20,801,Clouds,few clouds,02d
1692288000,2023-08-17 16:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,27.24,10000.0,19.58,28.64,26.81,28.42,1016,,,63,6.71,141,8.05,,,,,0,800,Clear,sky is clear,01d
1692291600,2023-08-17 17:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,26.96,10000.0,12.6,26.88,26.95,27.6,1016,,,41,5.66,160,,,,,,0,800,Clear,sky is clear,01d
1692295200,2023-08-17 18:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,24.95,10000.0,13.82,24.81,24.95,25.42,1016,,,50,4.63,140,,,,,,0,800,Clear,sky is clear,01d
1692298800,2023-08-17 19:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,21.75,10000.0,14.16,21.6,20.95,23.42,1016,,,62,2.57,80,,,,,,0,800,Clear,sky is clear,01n
1692302400,2023-08-17 20:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,21.36,10000.0,14.28,21.22,20.95,22.97,1016,,,64,3.09,110,,,,,,75,803,Clouds,broken clouds,04n
1692306000,2023-08-17 21:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,20.95,,15.05,20.9,20.42,21.38,1016,,,69,1.43,83,,,,,,12,801,Clouds,few clouds,02n
1692309600,2023-08-17 22:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.7,10000.0,15.15,19.68,18.95,20.83,1017,,,75,2.57,100,,,,,,20,801,Clouds,few clouds,02n
1692313200,2023-08-17 23:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.64,,13.8,19.46,18.42,20.27,1017,,,69,1.61,93,,,,,,59,803,Clouds,broken clouds,04n
1692316800,2023-08-18 00:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,18.63,,13.7,18.45,17.42,19.71,1017,,,73,0.45,167,1.34,,,,,33,802,Clouds,scattered clouds,03n
1692320400,2023-08-18 01:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,18.27,,15.15,18.29,17.3,19.2,1016,,,82,0.89,167,1.34,,,,,7,800,Clear,sky is clear,01n
1692324000,2023-08-18 02:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,17.16,10000.0,10.99,16.68,15.95,19.2,1016,,,67,1.03,0,,,,,,75,803,Clouds,broken clouds,04n
1692327600,2023-08-18 03:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,17.08,,9.75,16.46,16.19,18.64,1016,,,62,0.45,167,1.34,,,,,1,800,Clear,sky is clear,01n
1692331200,2023-08-18 04:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,16.35,,9.3,15.69,15.64,18.16,1016,,,63,1.15,95,,,,,,1,800,Clear,sky is clear,01n
1692334800,2023-08-18 05:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,16.2,,9.62,15.57,14.42,18.64,1016,,,65,0.99,103,,,,,,1,800,Clear,sky is clear,01d
1692338400,2023-08-18 06:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,17.33,,10.46,16.79,16.25,19.75,1017,,,64,0.98,145,,,,,,1,800,Clear,sky is clear,01d
1692342000,2023-08-18 07:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,21.67,,12.79,21.38,19.82,22.74,1016,,,57,0.95,173,,,,,,1,800,Clear,sky is clear,01d
1692345600,2023-08-18 08:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,23.73,10000.0,13.59,23.54,22.95,24.6,1017,,,53,1.54,160,,,,,,0,800,Clear,sky is clear,01d
1692349200,2023-08-18 09:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,25.03,10000.0,13.89,24.89,23.95,28.42,1016,,,50,1.79,273,3.13,,,,,0,800,Clear,sky is clear,01d
1692352800,2023-08-18 10:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,27.98,10000.0,13.51,27.72,26.75,29.6,1017,,,41,0.89,355,1.79,,,,,0,800,Clear,sky is clear,01d
1692356400,2023-08-18 11:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,29.66,10000.0,12.58,28.83,28.61,31.27,1016,,,35,1.34,268,3.58,,,,,0,800,Clear,sky is clear,01d
1692360000,2023-08-18 12:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.71,10000.0,11.16,29.44,29.52,32.19,1015,,,30,1.79,15,3.13,,,,,0,800,Clear,sky is clear,01d
1692363600,2023-08-18 13:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,31.52,10000.0,10.27,30.0,30.42,33.6,1015,,,27,2.57,340,,,,,,0,800,Clear,sky is clear,01d
1692367200,2023-08-18 14:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,32.35,10000.0,10.41,30.78,31.39,33.6,1015,,,26,1.54,320,,,,,,0,800,Clear,sky is clear,01d
1692370800,2023-08-18 15:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,32.59,10000.0,11.18,31.14,31.94,33.97,1014,,,27,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1692374400,2023-08-18 16:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,32.6,10000.0,12.27,31.39,31.36,33.97,1014,,,29,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1692378000,2023-08-18 17:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.85,,19.86,32.76,29.69,32.42,1014,,,52,0.45,88,0.89,,,,,33,802,Clouds,scattered clouds,03d
1692381600,2023-08-18 18:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,27.58,10000.0,13.53,27.43,25.87,27.97,1015,,,42,0.51,0,,,,,,0,800,Clear,sky is clear,01d
1692385200,2023-08-18 19:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,25.14,,11.33,24.81,23.42,25.64,1014,,,42,0.89,207,0.89,,,,,66,803,Clouds,broken clouds,04n
1692388800,2023-08-18 20:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,23.81,10000.0,18.46,24.13,22.95,24.75,1015,,,72,3.09,110,,,,,,76,803,Clouds,broken clouds,04n
1692392400,2023-08-18 21:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,23.06,,19.02,23.46,21.42,23.64,1015,,,78,1.5,166,,,,,,44,802,Clouds,scattered clouds,03n
1692396000,2023-08-18 22:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,22.12,,18.31,22.45,21.19,23.3,1016,,,79,0.95,180,,,,,,16,801,Clouds,few clouds,02n
1692399600,2023-08-18 23:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,20.81,10000.0,16.01,20.88,18.95,22.74,1016,,,74,1.54,110,,,,,,0,800,Clear,sky is clear,01n
1692403200,2023-08-19 00:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.93,,17.33,20.2,19.52,21.63,1016,,,85,1.22,154,,,,,,2,800,Clear,sky is clear,01n
1692406800,2023-08-19 01:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.51,,15.37,19.53,18.41,21.63,1016,,,77,0.45,214,0.89,,,,,0,800,Clear,sky is clear,01n
1692410400,2023-08-19 02:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.23,,15.3,19.25,17.86,21.07,1016,,,78,1.35,155,,,,,,0,800,Clear,sky is clear,01n
1692414000,2023-08-19 03:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,18.47,,14.76,18.44,16.42,20.31,1016,,,79,1.4,145,,,,,,0,800,Clear,sky is clear,01n
1692417600,2023-08-19 04:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,17.58,10000.0,10.46,17.04,15.95,19.96,1016,,,63,1.54,140,,,,,,20,801,Clouds,few clouds,02n
1692421200,2023-08-19 05:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,17.81,,9.19,17.13,16.19,19.82,1016,,,57,0.45,112,0.89,,,,,8,800,Clear,sky is clear,01d
1692424800,2023-08-19 06:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.86,,14.01,19.7,17.42,22.19,1017,,,69,1.34,135,,,,,,32,802,Clouds,scattered clouds,03d
1692428400,2023-08-19 07:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,22.59,10000.0,13.92,22.42,20.95,24.96,1018,,,58,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1692432000,2023-08-19 08:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,25.78,10000.0,12.62,25.56,23.95,27.66,1018,,,44,2.06,110,,,,,,0,800,Clear,sky is clear,01d
1692435600,2023-08-19 09:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,28.16,,12.11,27.6,27.05,29.53,1018,,,37,0.89,300,1.79,,,,,6,800,Clear,sky is clear,01d
1692439200,2023-08-19 10:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,28.91,10000.0,12.77,28.27,27.95,29.96,1018,,,37,1.54,340,,,,,,0,800,Clear,sky is clear,01d
1692442800,2023-08-19 11:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.78,10000.0,13.12,29.9,29.52,31.82,1018,,,34,3.09,320,,,,,,0,800,Clear,sky is clear,01d
1692446400,2023-08-19 12:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,31.75,10000.0,11.54,30.43,30.83,33.64,1018,,,29,2.06,300,,,,,,0,800,Clear,sky is clear,01d
1692450000,2023-08-19 13:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,32.09,10000.0,11.3,30.7,30.99,34.04,1018,,,28,3.09,300,,,,,,75,803,Clouds,broken clouds,04d
1692453600,2023-08-19 14:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,33.14,10000.0,12.73,32.03,31.98,34.63,1018,,,29,0.89,97,2.68,,,,,0,800,Clear,sky is clear,01d
1692457200,2023-08-19 15:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,33.39,10000.0,13.46,32.49,32.47,35.19,1017,,,30,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1692460800,2023-08-19 16:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,32.86,10000.0,20.4,35.46,31.42,33.97,1017,,,48,1.54,190,,,,,,20,801,Clouds,few clouds,02d
1692464400,2023-08-19 17:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,31.38,10000.0,19.05,32.85,30.42,32.53,1017,,,48,1.34,65,1.79,,,,,0,800,Clear,sky is clear,01d
1692468000,2023-08-19 18:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,27.63,10000.0,23.45,30.93,26.98,27.95,1018,,,78,0.51,0,,,,,,0,800,Clear,sky is clear,01d
1692471600,2023-08-19 19:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,24.95,10000.0,17.92,25.2,24.95,27.42,1018,,,65,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1692475200,2023-08-19 20:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,25.09,,10.93,24.73,25.08,25.42,1019,,,41,1.29,57,,,,,,32,802,Clouds,scattered clouds,03n
1692478800,2023-08-19 21:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,23.48,,9.84,22.98,21.42,24.16,1019,,,42,1.39,45,,,,,,30,802,Clouds,scattered clouds,03n
1692482400,2023-08-19 22:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,22.83,,22.83,23.78,20.42,24.09,1019,,,100,1.33,32,,,,,,16,801,Clouds,few clouds,02n
1692486000,2023-08-19 23:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,22.26,,19.43,22.73,20.42,22.98,1019,,,84,0.86,32,,,,,,22,801,Clouds,few clouds,02n
1692489600,2023-08-20 00:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,21.74,,17.53,21.98,19.42,23.09,1019,,,77,0.45,65,0.89,,,,,24,801,Clouds,few clouds,02n
1692493200,2023-08-20 01:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,20.83,,17.25,21.06,18.42,21.94,1020,,,80,0.89,65,1.79,,,,,25,802,Clouds,scattered clouds,03n
1692496800,2023-08-20 02:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.93,,11.43,19.49,18.97,20.87,1020,,,58,1.79,173,2.68,,,,,7,800,Clear,sky is clear,01n
1692500400,2023-08-20 03:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.32,,11.37,18.87,17.42,20.31,1020,,,60,0.9,27,,,,,,4,800,Clear,sky is clear,01n
1692504000,2023-08-20 04:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.03,,11.1,18.56,17.42,19.75,1020,,,60,1.13,55,,,,,,0,800,Clear,sky is clear,01n
1692507600,2023-08-20 05:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,18.94,,11.75,18.53,17.86,21.07,1021,,,63,1.08,87,,,,,,7,800,Clear,sky is clear,01d
1692511200,2023-08-20 06:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,19.3,,12.33,18.96,17.42,20.31,1021,,,64,0.45,40,1.34,,,,,5,800,Clear,sky is clear,01d
1692514800,2023-08-20 07:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,23.54,,15.07,23.49,21.86,25.52,1021,,,59,0.45,106,1.34,,,,,7,800,Clear,sky is clear,01d
1692518400,2023-08-20 08:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,25.82,10000.0,15.81,25.87,24.63,27.47,1021,,,54,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1692522000,2023-08-20 09:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,28.02,,14.64,27.97,26.42,29.69,1021,,,44,0.89,284,2.68,,,,,17,801,Clouds,few clouds,02d
1692525600,2023-08-20 10:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,29.75,10000.0,14.71,29.41,28.61,31.32,1021,,,40,1.34,267,3.58,,,,,0,800,Clear,sky is clear,01d
1692529200,2023-08-20 11:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,31.03,10000.0,13.34,30.18,30.27,32.93,1020,,,34,1.54,330,,,,,,0,800,Clear,sky is clear,01d
1692532800,2023-08-20 12:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,32.31,10000.0,13.99,31.57,31.39,34.19,1020,,,33,2.06,290,,,,,,0,800,Clear,sky is clear,01d
1692536400,2023-08-20 13:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,33.56,10000.0,14.11,32.87,32.42,35.2,1020,,,31,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1692540000,2023-08-20 14:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,34.39,10000.0,11.53,32.99,33.02,35.44,1019,,,25,3.6,290,,,,,,0,800,Clear,sky is clear,01d
1692543600,2023-08-20 15:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,34.05,10000.0,20.79,37.21,32.36,35.08,1019,,,46,1.54,270,,,,,,20,801,Clouds,few clouds,02d
1692547200,2023-08-20 16:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,33.5,10000.0,21.97,37.63,32.42,34.2,1019,,,51,2.68,344,5.36,,,,,20,801,Clouds,few clouds,02d
1692550800,2023-08-20 17:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,31.84,10000.0,20.45,34.31,30.86,32.95,1019,,,51,4.02,355,6.71,,,,,20,801,Clouds,few clouds,02d
1692554400,2023-08-20 18:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,30.27,10000.0,17.37,30.82,29.19,30.95,1020,,,46,1.54,340,,,,,,20,801,Clouds,few clouds,02d
1692558000,2023-08-20 19:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,27.46,10000.0,18.19,28.42,25.95,29.53,1020,,,57,0.51,0,,,,,,20,801,Clouds,few clouds,02n
1692561600,2023-08-20 20:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,25.77,,18.2,26.05,24.42,26.82,1021,,,63,1.02,351,,,,,,19,801,Clouds,few clouds,02n
1692565200,2023-08-20 21:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,24.58,,18.05,24.84,23.42,25.15,1022,,,67,0.49,8,,,,,,9,800,Clear,sky is clear,01n
1692568800,2023-08-20 22:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,23.9,,20.04,24.41,22.42,24.16,1022,,,79,1.64,359,,,,,,38,802,Clouds,scattered clouds,03n
1692572400,2023-08-20 23:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,23.1,,19.66,23.58,22.49,23.64,1022,,,81,1.82,1,,,,,,20,801,Clouds,few clouds,02n
1692576000,2023-08-21 00:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,22.55,,19.13,22.98,21.86,23.54,1021,,,81,1.07,14,,,,,,7,800,Clear,sky is clear,01n
1692579600,2023-08-21 01:00:00 +0000 UTC,7200,Bern,46.947974,7.447447,21.83,,13.47,21.61,21.19,22.43,1022,,,59,0.67,67,,,,,,2,800,Clear,sky is clear,01n
